prefix_id,topic,probe,layer,B_readout,C_readout,diff_B_minus_C
NNNF|tech_support|a|01,tech_support,P1,21,-0.21046334091743685,-0.2078294831995729,-0.002633857717863952
NNNF|tech_support|a|01,tech_support,P1,22,1.457218491748722,1.3680035943330129,0.0892148974157092
NNNF|tech_support|a|01,tech_support,P1,23,1.4777746401583922,1.353434764381328,0.12433987577706418
NNNF|tech_support|a|01,tech_support,P1,24,3.5878414999516575,3.4841845564044083,0.10365694354724919
NNNF|tech_support|a|01,tech_support,P1,25,4.219661580677525,4.224376434620693,-0.004714853943167618
NNNF|tech_support|a|01,tech_support,P1,26,3.7565973171955678,3.6022831975045344,0.15431411969103337
NNNF|tech_support|a|01,tech_support,P1,27,4.287847922209122,4.412824945274878,-0.12497702306575587
NNNF|tech_support|a|01,tech_support,P1,28,3.211262134780457,3.457724856366057,-0.2464627215855999
NNNF|tech_support|a|01,tech_support,P1,29,1.9710481101279602,2.292111967719587,-0.3210638575916267
NNNF|tech_support|b|01,tech_support,P1,11,1.5949638304796256,1.704738082974353,-0.10977425249472739
NNNF|tech_support|b|01,tech_support,P1,12,0.9804479981639971,0.950654046711627,0.02979395145237007
NNNF|tech_support|b|01,tech_support,P1,13,1.717034134528768,1.7548152130933272,-0.037781078564559145
NNNF|tech_support|b|01,tech_support,P1,14,1.3199901885617134,1.1353387637080297,0.1846514248536837
NNNF|tech_support|b|01,tech_support,P1,15,0.8774842960183283,0.7015894582430384,0.17589483777528991
NNNF|tech_support|b|01,tech_support,P1,16,1.4393112201830762,1.3524640173047628,0.08684720287831338
NNNF|tech_support|b|01,tech_support,P1,17,1.6681312422686738,1.6251187629898955,0.04301247927877827
NNNF|tech_support|b|01,tech_support,P1,18,0.4407671410696844,0.36125013536004924,0.07951700570963516
NNNF|tech_support|b|01,tech_support,P1,19,0.12754938952047523,0.17893628375069426,-0.05138689423021903
NNNF|tech_support|b|01,tech_support,P1,20,0.4089324396551943,0.41555761308298234,-0.0066251734277880114
NNNF|tech_support|b|01,tech_support,P1,21,-0.12189521534147846,0.09434724768061759,-0.21624246302209604
NNNF|tech_support|b|01,tech_support,P1,22,1.090819756658856,1.3432205731394689,-0.25240081648061286
NNNF|tech_support|b|01,tech_support,P1,23,1.1398137617786523,1.6237820668325726,-0.4839683050539203
NNNF|tech_support|b|01,tech_support,P1,24,3.440861961583944,3.96704499830762,-0.5261830367236762
NNNF|tech_support|b|01,tech_support,P1,25,3.998868491684018,4.186460374487829,-0.18759188280381078
NNNF|tech_support|b|01,tech_support,P1,26,3.4361894915040265,4.006551636849692,-0.5703621453456655
NNNF|tech_support|b|01,tech_support,P1,27,3.855408922183602,4.344738055952967,-0.48932913376936504
NNNF|tech_support|b|01,tech_support,P1,28,3.1949527269388533,3.5815761596751523,-0.38662343273629896
NNNF|tech_support|b|01,tech_support,P1,29,2.2604542722819008,2.1112579352024916,0.14919633707940916
NNNF|travel|a|01,travel,P1,11,1.659236019309883,1.785315301126838,-0.12607928181695494
NNNF|travel|a|01,travel,P1,12,1.2370803874684992,1.1747527920840701,0.06232759538442911
NNNF|travel|a|01,travel,P1,13,1.7452814433208963,1.8293671917380716,-0.08408574841717531
NNNF|travel|a|01,travel,P1,14,1.8061027821382676,1.8505092042695135,-0.044406422131245904
NNNF|travel|a|01,travel,P1,15,1.10564983553643,1.2051231925509582,-0.09947335701452831
NNNF|travel|a|01,travel,P1,16,1.5960293362841527,1.750572284261895,-0.15454294797774226
NNNF|travel|a|01,travel,P1,17,1.6365915688916377,2.002154236869565,-0.36556266797792714
NNNF|travel|a|01,travel,P1,18,0.470137585453293,0.7450751445733125,-0.2749375591200195
NNNF|travel|a|01,travel,P1,19,-0.015283357402832431,0.4373154212655562,-0.45259877866838866
NNNF|travel|a|01,travel,P1,20,0.41209130110106806,1.1132181916326633,-0.7011268905315953
NNNF|travel|a|01,travel,P1,21,0.1273279211898935,0.9041377524063299,-0.7768098312164364
NNNF|travel|a|01,travel,P1,22,0.45739915211692517,1.359591024279081,-0.9021918721621558
NNNF|travel|a|01,travel,P1,23,0.5535006383663809,1.5311680648121533,-0.9776674264457724
NNNF|travel|a|01,travel,P1,24,2.439261798671885,3.061504726398263,-0.6222429277263779
NNNF|travel|a|01,travel,P1,25,2.538957326967973,2.9473013790396507,-0.4083440520716777
NNNF|travel|a|01,travel,P1,26,2.2899180613088266,2.7926372166075932,-0.5027191552987667
NNNF|travel|a|01,travel,P1,27,2.5961777022409356,2.5438171670269916,0.052360535213944015
NNNF|travel|a|01,travel,P1,28,2.0390257398320353,2.183544928411609,-0.14451918857957358
NNNF|travel|a|01,travel,P1,29,1.042820202699574,1.097755090029903,-0.05493488733032881
NNNF|work|a|01,work,P1,11,1.466635936002971,1.6829064365619284,-0.21627050055895736
NNNF|work|a|01,work,P1,12,1.2266532756080437,1.5057914571700541,-0.2791381815620104
NNNF|work|a|01,work,P1,13,1.6680633134829406,2.027277894250408,-0.3592145807674676
NNNF|work|a|01,work,P1,14,2.2440514874601085,2.2519407917464633,-0.007889304286354815
NNNF|work|a|01,work,P1,15,1.1794668686855139,1.411661843972134,-0.23219497528662014
NNNF|work|a|01,work,P1,16,1.533111469304873,1.8707383646266356,-0.3376268953217625
NNNF|work|a|01,work,P1,17,1.7256012091080364,1.9764102899433054,-0.250809080835269
NNNF|work|a|01,work,P1,18,0.7132205779249341,0.7300991865834245,-0.016878608658490446
NNNF|work|a|01,work,P1,19,0.8249240391071865,0.8767957320779142,-0.05187169297072769
NNNF|work|a|01,work,P1,20,1.190136227420964,0.9692815619803776,0.2208546654405863
